user_id,event,timestamp,post_id,creator_id,failure_reason,signup_plan,kyc_status,payment_amount_gbp,payout_amount_gbp
UG8W96XIW,profile_view,2025-05-13T18:59:45.142591+00:00Z,PUDRPGTA7,C004,,,,,
UG958L68R,profile_view,2025-07-22T10:15:14.344871+00:00Z,PBBZ8QEE6,C004,,,,,
UG9PDPVQB,profile_view,2025-05-23 12:16:29,PUEQ5IGKZ,C002,,,,,
UG9ULILM6,profile_view,2025-05-29T18:52:06.355060+00:00Z,PMDGJQV1D,C003,,,,,
UGAB91O0J,profile_view,2025-03-31 14:02:56,P9VA6MX4E,C001,,,,,
UGAIZA5KO,profile_view,2025-05-30T19:12:24.857472+00:00Z,PS3TQL1PT,C001,,,,,
UGAMP90PM,profile_view,31/08/2025 10:30,PPV35B335,C002,,,,,
UGBDNIVC3,profile_view,1742078262829,PBKVDH5UV,C003,,,,,
UGC92CGXG,profile_view,2025-03-14T23:13:12.530729+00:00Z,PIG2CKRMQ,C001,,,,,
UGCDZWNEP,profile_view,2025-07-11 16:06:32,PRCQFRRT5,C002,,,,,
UGCDZWNEP,signup,2025-07-12 05:21:56,PRCQFRRT5,C002,,pro,,,
UGCDZWNEP,kyc_abandoned,2025-07-17T02:56:01.792395+00:00Z,PRCQFRRT5,C002,unknown,,,,
UGCOWNCGV,profile_view,2025-05-26T08:23:16.191315+00:00Z,PA2EIDWGL,C003,,,,,
UGCOWNCGV,signup,2025-05-26 17:59:38,PA2EIDWGL,C003,,standard,,,
UGCOWNCGV,kyc_start,2025-05-31 15:38:25,PA2EIDWGL,C003,,,,,
UGCOWNCGV,kyc_complete,09/06/2025 21:58,PA2EIDWGL,C003,,,approved,,
UGCOWNCGV,first_payment,2025-06-12T08:54:15.872137+00:00Z,PA2EIDWGL,C003,,,,35.6,
UGCOWNCGV,first_payout,2025-06-18T07:50:57.972417+00:00Z,PA2EIDWGL,C003,,,,,34.97
UGCTYTWTK,profile_view,11/08/2025 14:32,PEHT2TQ2I,C003,,,,,
UGCV9WHM8,profile_view,2025-06-24T13:56:28.171525+00:00Z,PMHDLQ865,C004,,,,,
UGDD3QT7G,profile_view,2025-05-13 03:45:17,PUDRPGTA7,C004,,,,,
UGDDVPX99,profile_view,2025-05-26 00:28:37,P1XKB7EQM,C001,,,,,
UGDQ03HVX,profile_view,2025-05-13T20:27:45.225434+00:00Z,PUDRPGTA7,C004,,,,,
UGE94Z5E8,profile_view,2025-05-29 23:12:38,PBTF27SDU,C002,,,,,
UGFDN8PKA,profile_view,2025-04-05T07:25:21.100602+00:00Z,PG9R86F27,C002,,,,,
UGFDN8PKA,signup,2025-04-07 11:43:56,PG9R86F27,C002,,pro,,,
UGFDN8PKA,kyc_start,09/04/2025 13:28,PG9R86F27,C002,,,,,
UGFDN8PKA,kyc_complete,2025-04-15T09:59:38.456845+00:00Z,PG9R86F27,C002,,,approved,,
UGG0RXBRW,profile_view,1746578628907,PC567DHEB,C002,,,,,
UGGD3PTIQ,profile_view,08/08/2025 17:51,PONM5MX8P,C003,,,,,
UGGE8022D,profile_view,2025-04-17 13:05:15,PI6BTOIC2,C002,,,,,
UGGNT3URW,profile_view,2025-06-23 13:06:06,PMHDLQ865,C004,,,,,
UGJIYMLGF,profile_view,2025-05-03 16:26:31,PMD4UWWYR,C001,,,,,
UGK3S10F6,profile_view,2025-03-05 19:46:49,PDU6HDPIT,C001,,,,,
UGK92V4RP,profile_view,2025-06-24T12:56:17.503109+00:00Z,PMHDLQ865,C004,,,,,
UGK92V4RP,signup,2025-06-25T08:15:19.019371+00:00Z,PMHDLQ865,C004,,standard,,,
UGK92V4RP,kyc_start,2025-06-28T19:21:45.193898+00:00Z,PMHDLQ865,C004,,,,,
UGK92V4RP,kyc_complete,2025-07-04 11:44:55,PMHDLQ865,C004,,,manual_review,,
UGK92V4RP,first_payment,2025-07-14T07:31:47.956950+00:00Z,PMHDLQ865,C004,,,,201.66,
UGK92V4RP,first_payout,2025-07-20T14:06:41.048581+00:00Z,PMHDLQ865,C004,,,,,201.2
UGKG6IA8R,profile_view,2025-03-23T00:10:21.327141+00:00Z,P2OODWCCH,C001,,,,,
UGKG6IA8R,signup,2025-03-23T11:08:00.819515+00:00Z,P2OODWCCH,C001,,free,,,
UGKG6IA8R,kyc_abandoned,1743119498824,P2OODWCCH,C001,doc_mismatch,,,,
UGKLP73NS,profile_view,2025-05-13T22:56:27.668317+00:00Z,P6SN5IQT1,C002,,,,,
UGKLP73NS,signup,2025-05-15 15:57:29,P6SN5IQT1,C002,,free,,,
UGKLP73NS,kyc_abandoned,19/05/2025 18:38,P6SN5IQT1,C002,user_cancelled,,,,
UGKQTJ1WF,profile_view,2025-07-12 04:05:49,PWWBVY7L9,C002,,,,,
UGKQTJ1WF,signup_abandoned,12/07/2025 11:40,PWWBVY7L9,C002,timeout,,,,
UGL6GOCSM,profile_view,02/04/2025 05:28,P0GEF63F3,C001,,,,,
UGL6GOCSM,signup,2025-04-03 18:53:19,P0GEF63F3,C001,,free,,,
UGL6GOCSM,kyc_start,2025-04-05 16:01:39,P0GEF63F3,C001,,,,,
UGL6GOCSM,kyc_complete,2025-04-06 01:32:43,P0GEF63F3,C001,,,approved,,
UGLA3WEQO,profile_view,23/07/2025 06:00,P0BXNNLGA,C001,,,,,
UGLA3WEQO,signup,2025-07-25T00:19:52.767637+00:00Z,P0BXNNLGA,C001,,free,,,
UGLA3WEQO,kyc_start,2025-07-27 22:28:14,P0BXNNLGA,C001,,,,,
UGLA3WEQO,kyc_complete,29/07/2025 08:11,P0BXNNLGA,C001,,,approved,,
UGLA3WEQO,first_payment,2025-07-31 20:36:55,P0BXNNLGA,C001,,,,97.86,
UGLANH1NX,profile_view,2025-05-15 13:16:46,PML4A14E7,C001,,,,,
UGLANH1NX,signup_abandoned,2025-05-17 17:14:18,PML4A14E7,C001,email_invalid,,,,
UGLLAW8F7,profile_view,2025-05-02 08:12:00,PK1KSGMAJ,C001,,,,,
UGLO80PX9,profile_view,2025-05-04 23:08:28,PMD4UWWYR,C001,,,,,
UGMC11I34,profile_view,2025-06-12T11:44:28.850578+00:00Z,P8RC77TQQ,C001,,,,,
UGMC11I34,signup_abandoned,2025-06-12 19:24:36,P8RC77TQQ,C001,email_invalid,,,,
UGMEAD19B,profile_view,1746740352100,PLPAJKZNL,C002,,,,,
UGMEAD19B,signup,2025-05-09 14:21:46,PLPAJKZNL,C002,,standard,,,
UGMEAD19B,kyc_start,2025-05-10 01:33:12,PLPAJKZNL,C002,,,,,
UGMEAD19B,kyc_complete,2025-05-15T09:36:03.361336+00:00Z,PLPAJKZNL,C002,,,manual_review,,
UGMEPH4FQ,profile_view,2025-05-03T19:55:11.413402+00:00Z,PMD4UWWYR,C001,,,,,
UGMKB5TMK,profile_view,24/08/2025 20:20,P5IQN5IBV,C001,,,,,
UGMKB5TMK,signup_abandoned,2025-08-26T16:27:09.735243+00:00Z,P5IQN5IBV,C001,timeout,,,,
UGMX0KGIP,profile_view,2025-06-24 20:34:29,P2I7XKEJW,C001,,,,,
UGMXB8J4V,profile_view,28/05/2025 13:15,PN8S6YDZL,C004,,,,,
UGMZ3KYNX,profile_view,1742003541021,PIG2CKRMQ,C001,,,,,
UGMZ3KYNX,signup,2025-03-17T01:39:38.510726+00:00Z,PIG2CKRMQ,C001,,pro,,,
UGMZ3KYNX,kyc_start,2025-03-21 12:36:07,PIG2CKRMQ,C001,,,,,
UGMZ3KYNX,kyc_complete,2025-03-31 06:55:12,PIG2CKRMQ,C001,,,approved,,
UGMZ3KYNX,first_payment,2025-04-06 10:46:03,PIG2CKRMQ,C001,,,,138.24,
UGNB3SA23,profile_view,2025-07-09 09:18:55,PPCNP0DI8,C003,,,,,
UGNFKIAJN,profile_view,2025-05-14 10:06:32,PCD0JMVWK,C001,,,,,
UGNNEZ8MQ,profile_view,2025-08-25 11:08:18,PMBMB9B06,C001,,,,,
UGNNEZ8MQ,signup,2025-08-26 04:29:23,PMBMB9B06,C001,,pro,,,
UGNNEZ8MQ,kyc_start,30/08/2025 05:47,PMBMB9B06,C001,,,,,
UGNNEZ8MQ,kyc_complete,06/09/2025 03:23,PMBMB9B06,C001,,,approved,,
UGNRTMZNS,profile_view,2025-08-08 02:51:41,PKV8R8IOZ,C003,,,,,
UGO47PRB7,profile_view,07/04/2025 13:59,PVWINHOWK,C002,,,,,
UGO4JPJFO,profile_view,2025-08-21 08:18:21,PG2031VLL,C001,,,,,
UGO7RSYNF,profile_view,2025-07-23T11:45:02.005226+00:00Z,PN7GN6BO3,C001,,,,,
UGO7RSYNF,signup,2025-07-25 16:09:55,PN7GN6BO3,C001,,pro,,,
UGO7RSYNF,kyc_start,29/07/2025 06:52,PN7GN6BO3,C001,,,,,
UGO7RSYNF,kyc_complete,1754267464955,PN7GN6BO3,C001,,,manual_review,,
UGP6R7PE7,profile_view,2025-04-07T06:40:36.807834+00:00Z,PVWINHOWK,C002,,,,,
UGP6R7PE7,signup,2025-04-08 08:51:36,PVWINHOWK,C002,,standard,,,
UGP6R7PE7,kyc_abandoned,13/04/2025 07:43,PVWINHOWK,C002,unknown,,,,
UGPIHV8GY,profile_view,14/08/2025 02:44,P79VP9TOS,C003,,,,,
UGPIHV8GY,signup,15/08/2025 12:43,P79VP9TOS,C003,,standard,,,
UGPIHV8GY,kyc_start,2025-08-20 06:53:54,P79VP9TOS,C003,,,,,
UGPIHV8GY,kyc_complete,2025-08-26 14:06:10,P79VP9TOS,C003,,,approved,,
UGPIHV8GY,first_payment,2025-08-31T21:27:33.930991+00:00Z,P79VP9TOS,C003,,,,63.04,
UGPIHV8GY,first_payout,2025-09-14T07:31:09.437629+00:00Z,P79VP9TOS,C003,,,,,62.76
UGQ2R8OY9,profile_view,2025-06-23 11:14:39,PG0A442PK,C004,,,,,
UGQ2R8OY9,signup,24/06/2025 20:19,PG0A442PK,C004,,standard,,,
UGQ2R8OY9,kyc_start,2025-06-25T22:18:17.554696+00:00Z,PG0A442PK,C004,,,,,
UGQ2R8OY9,kyc_complete,2025-07-03T15:32:37.830780+00:00Z,PG0A442PK,C004,,,approved,,
UGQ2UBSLM,profile_view,2025-05-29 10:08:58,PAJ0AI4ZV,C002,,,,,
UGQ5LNDZO,profile_view,2025-08-20 15:35:25,PG2031VLL,C001,,,,,
UGQ8CBN81,profile_view,2025-07-25 02:23:47,PEAD2GTKY,C004,,,,,
UGQ8CBN81,signup_abandoned,2025-07-28 00:46:43,PEAD2GTKY,C004,captcha_fail,,,,
UGQG251ED,profile_view,2025-05-24T02:57:37.022565+00:00Z,P4K7IJSGN,C001,,,,,
UGRGME4O2,profile_view,06/05/2025 10:53,PARB6KDL8,C004,,,,,
UGRO8HZXW,profile_view,2025-06-23 19:24:24,PG0A442PK,C004,,,,,
UGRO8HZXW,signup,2025-06-24 16:47:53,PG0A442PK,C004,,free,,,
UGRO8HZXW,kyc_abandoned,2025-06-28 06:40:38,PG0A442PK,C004,doc_mismatch,,,,
UGS5OHD33,profile_view,2025-06-25T03:19:58.769594+00:00Z,PMHDLQ865,C004,,,,,
UGS8WZ3LN,profile_view,01/05/2025 23:16,P8LHIH50F,C001,,,,,
UGSLBUQNG,profile_view,2025-03-16T13:50:10.557174+00:00Z,PIG2CKRMQ,C001,,,,,
UGSLBUQNG,signup,16/03/2025 19:15,PIG2CKRMQ,C001,,pro,,,
UGSLBUQNG,kyc_start,2025-03-21T01:59:04.535926+00:00Z,PIG2CKRMQ,C001,,,,,
UGSLBUQNG,kyc_complete,1742776675237,PIG2CKRMQ,C001,,,approved,,
UGSVB6T4L,profile_view,2025-06-13 14:59:01,P8RC77TQQ,C001,,,,,
UGSXSO690,profile_view,2025-06-24 15:29:31,PMHDLQ865,C004,,,,,
UGSXSO690,signup_abandoned,2025-06-26 22:42:19,PMHDLQ865,C004,email_invalid,,,,
UGTG89ZLG,profile_view,2025-07-16 03:23:43,P1HPPT3K3,C002,,,,,
UGTNRH08B,profile_view,2025-03-16T15:51:40.795194+00:00Z,PIG2CKRMQ,C001,,,,,
UGUF8WFS2,profile_view,20/04/2025 19:14,P3FPSMHLZ,C001,,,,,
UGV3TXHU4,profile_view,1741573704030,PPTUUYDUG,C001,,,,,
UGV4JVBWY,profile_view,2025-05-26 07:00:33,PA2EIDWGL,C003,,,,,
UGVQIFRES,profile_view,2025-06-08T00:03:08.931753+00:00Z,P7IPWNTCP,C003,,,,,
UGVQIFRES,signup,2025-06-09T16:00:27.771820+00:00Z,P7IPWNTCP,C003,,free,,,
UGVQIFRES,kyc_start,2025-06-13T02:42:38.793651+00:00Z,P7IPWNTCP,C003,,,,,
UGVQIFRES,kyc_complete,15/06/2025 17:50,P7IPWNTCP,C003,,,manual_review,,
UGVR04UZ2,profile_view,2025-05-01T16:43:49.951922+00:00Z,P8LHIH50F,C001,,,,,
UGVS6J1LQ,profile_view,2025-06-23 10:45:48,P2I7XKEJW,C001,,,,,
UGW0UDZ6K,profile_view,2025-05-14T05:08:09.020904+00:00Z,P7IF71R9U,C002,,,,,
UGW0UDZ6K,signup,2025-05-14 11:04:54,P7IF71R9U,C002,,free,,,
UGW0UDZ6K,kyc_start,2025-05-15T17:05:38.251039+00:00Z,P7IF71R9U,C002,,,,,
UGW0UDZ6K,kyc_complete,2025-05-19 20:34:48,P7IF71R9U,C002,,,approved,,
UGW3EP1PV,profile_view,2025-04-10 17:47:04,P0NNNFLCI,C002,,,,,
UGWJ4KPQ5,profile_view,2025-06-15T07:28:37.461886+00:00Z,P7WW3BDEA,C003,,,,,
UGWJ4KPQ5,signup_abandoned,2025-06-17 05:34:55,P7WW3BDEA,C003,timeout,,,,
UGWSD8A2U,profile_view,2025-06-04 05:45:55,PNMCJ8ESW,C001,,,,,
UGWX5DHI7,profile_view,2025-05-13 15:58:56,PUDRPGTA7,C004,,,,,
UGX2ESBLG,profile_view,2025-08-07T09:18:57.879206+00:00Z,PKV8R8IOZ,C003,,,,,
UGX2ESBLG,signup_abandoned,08/08/2025 03:53,PKV8R8IOZ,C003,email_invalid,,,,
UGXKDUS6N,profile_view,2025-05-14T01:47:10.060784+00:00Z,PUDRPGTA7,C004,,,,,
UGXWE42D7,profile_view,26/05/2025 07:57,PA2EIDWGL,C003,,,,,
UGXWE42D7,signup,2025-05-29 02:49:39,PA2EIDWGL,C003,,free,,,
UGXWE42D7,kyc_start,2025-05-31T21:38:31.795516+00:00Z,PA2EIDWGL,C003,,,,,
UGXWE42D7,kyc_complete,2025-06-08T14:52:14.366407+00:00Z,PA2EIDWGL,C003,,,approved,,
UGXWE42D7,first_payment,2025-06-12T23:40:18.682092+00:00Z,PA2EIDWGL,C003,,,,134.89,
UGXWE42D7,first_payout,2025-06-17 14:00:19,PA2EIDWGL,C003,,,,,134.48
UGY8LPDLV,profile_view,2025-07-22 08:52:21,P0BXNNLGA,C001,,,,,
UGYPPCIVY,profile_view,2025-05-31 08:27:39,PS3TQL1PT,C001,,,,,
UGYUZ3UOL,profile_view,2025-07-21T23:07:54.475797+00:00Z,PBBZ8QEE6,C004,,,,,
UGYUZ3UOL,signup_abandoned,2025-07-24 14:53:14,PBBZ8QEE6,C004,email_invalid,,,,
UGZGUL5MS,profile_view,2025-08-12 01:24:44,PEHT2TQ2I,C003,,,,,
UGZGUL5MS,signup_abandoned,2025-08-12T06:45:07.523808+00:00Z,PEHT2TQ2I,C003,email_invalid,,,,
UGZHN60WI,profile_view,1744975622869,PI6BTOIC2,C002,,,,,
UH003AFIY,profile_view,2025-03-14 17:39:57,PIG2CKRMQ,C001,,,,,
UH003AFIY,signup,2025-03-16 22:01:24,PIG2CKRMQ,C001,,free,,,
UH003AFIY,kyc_abandoned,2025-03-21T18:02:03.585181+00:00Z,PIG2CKRMQ,C001,doc_mismatch,,,,
UH009KH1H,profile_view,2025-05-31 00:21:57,P279OBHP0,C004,,,,,
UH05B0P47,profile_view,2025-05-30 00:40:45,PBTF27SDU,C002,,,,,
UH0B9Q3K0,profile_view,2025-03-22T16:07:06.587132+00:00Z,P2OODWCCH,C001,,,,,
UH0B9Q3K0,signup,25/03/2025 05:23,P2OODWCCH,C001,,pro,,,
UH0B9Q3K0,kyc_start,2025-03-25T15:44:49.908180+00:00Z,P2OODWCCH,C001,,,,,
UH0B9Q3K0,kyc_complete,2025-04-02T09:20:36.922773+00:00Z,P2OODWCCH,C001,,,approved,,
UH0HAKZJG,profile_view,2025-06-24T20:45:33.088578+00:00Z,PMHDLQ865,C004,,,,,
UH0KMK6LT,profile_view,2025-05-25 17:41:02,PA2EIDWGL,C003,,,,,
UH0QEKW7B,profile_view,1741991044730,PIG2CKRMQ,C001,,,,,
UH0QEKW7B,signup_abandoned,14/03/2025 23:47,PIG2CKRMQ,C001,timeout,,,,
UH0TQ23J2,profile_view,09/07/2025 14:46,PPCNP0DI8,C003,,,,,
UH1BF9VGD,profile_view,2025-04-02 18:30:35,P0GEF63F3,C001,,,,,
UH1BF9VGD,signup_abandoned,02/04/2025 18:57,P0GEF63F3,C001,timeout,,,,
UH1OAEEH5,profile_view,24/04/2025 18:20,PDJ6G134Y,C001,,,,,
UH29ME25S,profile_view,2025-06-23T04:39:33.702442+00:00Z,PG0A442PK,C004,,,,,
UH2C37D29,profile_view,2025-08-14T05:09:15.477256+00:00Z,P79VP9TOS,C003,,,,,
UH2C37D29,signup_abandoned,2025-08-15 04:48:24,P79VP9TOS,C003,timeout,,,,
UH2QBDD1D,profile_view,25/05/2025 22:56,PA2EIDWGL,C003,,,,,
UH2QBDD1D,signup,2025-05-26T23:41:45.003345+00:00Z,PA2EIDWGL,C003,,pro,,,
UH2QBDD1D,kyc_start,27/05/2025 20:32,PA2EIDWGL,C003,,,,,
UH2QBDD1D,kyc_complete,06/06/2025 05:07,PA2EIDWGL,C003,,,approved,,
UH3H3130B,profile_view,2025-05-26 13:16:43,P1XKB7EQM,C001,,,,,
UH3HI9856,profile_view,1753263890383,P0BXNNLGA,C001,,,,,
UH3Z0GQHB,profile_view,2025-05-29 02:01:10,PBTF27SDU,C002,,,,,
UH4YUL9KW,profile_view,2025-05-13 20:20:19,PUDRPGTA7,C004,,,,,
UH527S2KM,profile_view,2025-08-22T10:40:32.842591+00:00Z,PUN0HIIF5,C001,,,,,
UH52TB8KB,profile_view,2025-08-13T18:20:12.257478+00:00Z,P79VP9TOS,C003,,,,,
UH52TB8KB,signup,2025-08-15 23:19:40,P79VP9TOS,C003,,pro,,,
UH52TB8KB,kyc_start,2025-08-18 03:33:18,P79VP9TOS,C003,,,,,
UH52TB8KB,kyc_complete,2025-08-20 12:19:13,P79VP9TOS,C003,,,manual_review,,
UH52TB8KB,first_payment,2025-08-26T09:02:44.458303+00:00Z,P79VP9TOS,C003,,,,63.26,
UH577885G,profile_view,2025-05-02 09:18:55,P8LHIH50F,C001,,,,,
UH5W9G6QT,profile_view,2025-04-01T09:43:39.082612+00:00Z,PWHSM8PMS,C004,,,,,
UH620PIW4,profile_view,2025-03-16T02:08:11.478271+00:00Z,PIG2CKRMQ,C001,,,,,
UH620PIW4,signup,17/03/2025 18:31,PIG2CKRMQ,C001,,pro,,,
UH620PIW4,kyc_start,2025-03-20 10:26:57,PIG2CKRMQ,C001,,,,,
UH620PIW4,kyc_complete,22/03/2025 14:55,PIG2CKRMQ,C001,,,approved,,
UH66PHO2U,profile_view,2025-04-24T19:03:57.330822+00:00Z,PPFPIAUK2,C003,,,,,
UH6D7PF2F,profile_view,16/03/2025 01:16,PIG2CKRMQ,C001,,,,,
UH6D7PF2F,signup_abandoned,2025-03-17T06:57:44.282071+00:00Z,PIG2CKRMQ,C001,email_invalid,,,,
UH6FKB03C,profile_view,2025-07-09 12:11:44,PPCNP0DI8,C003,,,,,
UH6PX3SXL,profile_view,2025-05-26T16:33:43.522776+00:00Z,PA2EIDWGL,C003,,,,,
UH6Z3A882,profile_view,1756133089122,P5IQN5IBV,C001,,,,,
UH750CL90,profile_view,2025-03-16T04:23:21.692957+00:00Z,PIG2CKRMQ,C001,,,,,
UH7M22XNS,profile_view,2025-05-08 06:44:07,PC567DHEB,C002,,,,,
UH7Y1FBQS,profile_view,2025-08-12T23:29:08.265653+00:00Z,P79VP9TOS,C003,,,,,
UH8G546AP,profile_view,2025-03-16 05:01:48,PIG2CKRMQ,C001,,,,,
UH8RFMZEQ,profile_view,2025-05-29T00:09:23.606804+00:00Z,PBTF27SDU,C002,,,,,
UH9A444RR,profile_view,09/03/2025 14:16,PPTUUYDUG,C001,,,,,
UH9APE3K0,profile_view,2025-04-12T22:57:22.722696+00:00Z,PSU16PWSS,C001,,,,,
UH9Q817L7,profile_view,2025-07-22T06:14:43.716967+00:00Z,P0BXNNLGA,C001,,,,,
UH9Q817L7,signup_abandoned,2025-07-23T23:09:22.108550+00:00Z,P0BXNNLGA,C001,email_invalid,,,,
UHADHQF9U,profile_view,2025-05-14 01:15:14,PJHN997DK,C003,,,,,
UHADHQF9U,signup_abandoned,2025-05-15T11:15:46.412599+00:00Z,PJHN997DK,C003,captcha_fail,,,,
UHAH9D7IL,profile_view,1744116530716,PTSAPGA2G,C001,,,,,
UHAHWAJ76,profile_view,2025-06-24 13:53:17,PMHDLQ865,C004,,,,,
UHBFFSRD7,profile_view,14/03/2025 19:13,PIG2CKRMQ,C001,,,,,
UHBTMOO5K,profile_view,2025-03-15 21:13:06,PIG2CKRMQ,C001,,,,,
UHCI73C09,profile_view,2025-03-18T07:26:21.619734+00:00Z,PVRHK0O7R,C001,,,,,
UHCO63PSL,profile_view,14/03/2025 21:28,PIG2CKRMQ,C001,,,,,
UHCPSQKXC,profile_view,2025-03-31 20:20:06,PWHSM8PMS,C004,,,,,
UHD38F519,profile_view,2025-05-07 23:02:00,PC567DHEB,C002,,,,,
UHD38F519,signup,2025-05-08 11:01:00,PC567DHEB,C002,,pro,,,
UHD38F519,kyc_start,2025-05-10T16:28:15.894077+00:00Z,PC567DHEB,C002,,,,,
UHD38F519,kyc_complete,2025-05-16 02:26:43,PC567DHEB,C002,,,approved,,
UHDDN9D6X,profile_view,1746153575071,P8LHIH50F,C001,,,,,
UHDPQ1R1O,profile_view,08/05/2025 18:20,PC567DHEB,C002,,,,,
UHE8XVW2Q,profile_view,2025-04-23T11:15:28.860234+00:00Z,PDJ6G134Y,C001,,,,,
UHEZAT4O3,profile_view,2025-05-06T23:56:07.515869+00:00Z,PC567DHEB,C002,,,,,
UHF8LFNI4,profile_view,2025-05-25 10:23:10,PA2EIDWGL,C003,,,,,
UHF8LFNI4,signup,2025-05-27 18:39:18,PA2EIDWGL,C003,,pro,,,
UHF8LFNI4,kyc_start,2025-05-30 03:47:27,PA2EIDWGL,C003,,,,,
UHF8LFNI4,kyc_complete,2025-06-06 21:25:27,PA2EIDWGL,C003,,,manual_review,,
UHF8LFNI4,first_payment,10/06/2025 14:39,PA2EIDWGL,C003,,,,63.59,
UHFL2G3CW,profile_view,2025-05-11 15:51:02,P9DHRZKQ1,C001,,,,,
UHFL2G3CW,signup_abandoned,2025-05-11T19:18:22.681833+00:00Z,P9DHRZKQ1,C001,captcha_fail,,,,
UHFPY33RN,profile_view,2025-04-25 10:25:50,PW2D4C5QM,C001,,,,,
UHFPY33RN,signup,25/04/2025 19:30,PW2D4C5QM,C001,,pro,,,
UHFPY33RN,kyc_abandoned,2025-04-30T07:19:44.225711+00:00Z,PW2D4C5QM,C001,user_cancelled,,,,
UHFWMHIM3,profile_view,30/06/2025 06:05,PRXKM5BGY,C004,,,,,
UHFX8NIQQ,profile_view,2025-03-31 12:51:11,P9VA6MX4E,C001,,,,,
UHGKWBKQF,profile_view,1746152592968,P8LHIH50F,C001,,,,,
UHH2V1YVG,profile_view,2025-05-26 06:36:02,PA2EIDWGL,C003,,,,,
UHHIOMI8N,profile_view,1753125885345,PBBZ8QEE6,C004,,,,,
UHHWPP8SU,profile_view,19/03/2025 12:07,PFGIIRVJA,C001,,,,,
UHI8VLY0O,profile_view,2025-03-17 18:03:50,PVRHK0O7R,C001,,,,,
UHI8VLY0O,signup,2025-03-20T13:50:56.533047+00:00Z,PVRHK0O7R,C001,,standard,,,
UHI8VLY0O,kyc_start,24/03/2025 05:42,PVRHK0O7R,C001,,,,,
UHI8VLY0O,kyc_complete,25/03/2025 23:57,PVRHK0O7R,C001,,,approved,,
UHI8VLY0O,first_payment,2025-03-28 12:04:37,PVRHK0O7R,C001,,,,80.99,
UHI8VLY0O,first_payout,01/04/2025 12:11,PVRHK0O7R,C001,,,,,80.27
UHIN82J44,profile_view,2025-04-01T00:53:35.842188+00:00Z,PWHSM8PMS,C004,,,,,
UHIN82J44,signup_abandoned,2025-04-01T09:52:53.930261+00:00Z,PWHSM8PMS,C004,email_invalid,,,,
UHIPH0ZB0,profile_view,2025-06-01 05:43:59,PS3TQL1PT,C001,,,,,
UHIPH0ZB0,signup_abandoned,2025-06-01 16:51:55,PS3TQL1PT,C001,captcha_fail,,,,
UHIPZIQ06,profile_view,2025-06-15 06:50:20,P7WW3BDEA,C003,,,,,
UHIU0P3V3,profile_view,2025-03-15T06:36:03.518106+00:00Z,PIG2CKRMQ,C001,,,,,
UHIY72X8Y,profile_view,2025-05-08T08:31:22.246188+00:00Z,PC567DHEB,C002,,,,,
UHJ2LZZI6,profile_view,2025-05-07T21:14:08.379866+00:00Z,PC567DHEB,C002,,,,,
UHJBJVFRV,profile_view,2025-05-25 15:29:00,PA2EIDWGL,C003,,,,,
UHKCGN4KQ,profile_view,08/04/2025 10:39,PVWINHOWK,C002,,,,,
UHLJZJ7OC,profile_view,2025-05-06 21:49:08,PC567DHEB,C002,,,,,
UHLJZJ7OC,signup_abandoned,1746804797031,PC567DHEB,C002,captcha_fail,,,,
UHMWOXRPJ,profile_view,2025-05-04 13:56:19,PMD4UWWYR,C001,,,,,
UHO0KAGXD,profile_view,2025-04-01T11:56:37.941382+00:00Z,P9VA6MX4E,C001,,,,,
UHOHEF7C4,profile_view,2025-05-15T18:01:59.854759+00:00Z,PCD0JMVWK,C001,,,,,
UHOHEF7C4,signup,2025-05-16T19:26:23.795510+00:00Z,PCD0JMVWK,C001,,standard,,,
UHOHEF7C4,kyc_start,19/05/2025 22:02,PCD0JMVWK,C001,,,,,
UHOHEF7C4,kyc_complete,2025-05-21T09:27:12.554367+00:00Z,PCD0JMVWK,C001,,,approved,,
UHOHEF7C4,first_payment,2025-05-22T07:12:44.100518+00:00Z,PCD0JMVWK,C001,,,,49.72,
UHOHEF7C4,first_payout,1748892908142,PCD0JMVWK,C001,,,,,48.59
UHOT01KGH,profile_view,2025-06-14 05:18:05,P8RC77TQQ,C001,,,,,
UHOZJ7E9Q,profile_view,14/05/2025 05:37,PUDRPGTA7,C004,,,,,
UHP2SM3F9,profile_view,09/06/2025 04:00,P7IPWNTCP,C003,,,,,
UHP2SM3F9,signup_abandoned,11/06/2025 00:49,P7IPWNTCP,C003,captcha_fail,,,,
UHQROFR4X,profile_view,08/05/2025 14:58,PC567DHEB,C002,,,,,
UHQV0KNNA,profile_view,2025-05-01 17:48:21,PYKIKQFQJ,C001,,,,,
UHQV0KNNA,signup,02/05/2025 04:38,PYKIKQFQJ,C001,,pro,,,
UHQV0KNNA,kyc_start,2025-05-03T11:30:54.075232+00:00Z,PYKIKQFQJ,C001,,,,,
UHQV0KNNA,kyc_complete,05/05/2025 09:31,PYKIKQFQJ,C001,,,approved,,
UHQV0KNNA,first_payment,1747294548011,PYKIKQFQJ,C001,,,,125.44,
UHQV0KNNA,first_payout,2025-05-20T22:16:57.885016+00:00Z,PYKIKQFQJ,C001,,,,,124.93
UHS0V5SPC,profile_view,2025-05-01 05:24:19,PK1KSGMAJ,C001,,,,,
UHS5B1QAX,profile_view,2025-04-03 06:50:09,P0GEF63F3,C001,,,,,
